0.9744 0.9999 0.9912 0.9724 0.9700 0.6637 0.3971 0.3124 0.1328 0.2933 0.0852 0.1790 0.1224 0.0182 0.0012 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000
0.9985 0.9999 0.9997 0.9969 0.9729 0.8511 0.8521 0.8608 0.9054 0.7015 0.6870 0.5916 0.3521 0.1169 0.0180 0.0003 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000
0.9995 1.0000 0.9999 0.9987 0.9838 0.9026 0.8988 0.9581 0.9733 0.7609 0.9316 0.8885 0.7024 0.3714 0.1015 0.0126 0.0008 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000
0.9985 0.9999 0.9997 0.9970 0.9737 0.8988 0.9726 0.9951 0.9979 0.9967 0.9960 0.9819 0.9051 0.6531 0.2766 0.0571 0.0057 0.0002 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000
0.9907 0.9986 0.9970 0.9849 0.9415 0.9158 0.9791 0.9982 0.9998 0.9999 0.9996 0.9966 0.9692 0.8165 0.4487 0.1280 0.0188 0.0015 0.0001 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000
0.9461 0.9826 0.9720 0.9222 0.8553 0.9103 0.9839 0.9983 1.0000 1.0000 0.9999 0.9985 0.9819 0.8639 0.5051 0.1617 0.0276 0.0028 0.0002 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000
0.7740 0.8690 0.8284 0.7049 0.6609 0.8495 0.9745 0.9969 0.9998 0.9999 0.9996 0.9968 0.9701 0.8129 0.3653 0.1137 0.0156 0.0013 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000
0.4264 0.5321 0.4676 0.3308 0.3716 0.6895 0.9203 0.9860 0.9970 0.9985 0.9970 0.9839 0.9096 0.6486 0.2325 0.0558 0.0050 0.0002 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000
0.1269 0.1750 0.1362 0.0747 0.1296 0.4121 0.7447 0.9203 0.9744 0.9843 0.9725 0.9121 0.7130 0.3053 0.0965 0.0141 0.0006 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000
0.0196 0.0302 0.0201 0.0074 0.0233 0.1419 0.4117 0.6857 0.8371 0.8781 0.8303 0.6583 0.3088 0.1151 0.0161 0.0010 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000
0.0016 0.0030 0.0016 0.0003 0.0016 0.0226 0.1184 0.3042 0.4804 0.5458 0.4647 0.2263 0.0974 0.0162 0.0011 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000
0.0001 0.0002 0.0001 0.0000 0.0000 0.0013 0.0137 0.0498 0.1420 0.1819 0.1378 0.0487 0.0122 0.0009 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000
0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0007 0.0057 0.0216 0.0317 0.0208 0.0052 0.0006 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000
0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0002 0.0017 0.0032 0.0017 0.0002 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000
0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0001 0.0001 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000
0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000
0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000
0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000
0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000
0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000
0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000
0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000
0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000
0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000
0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000
